node_id,node_type,name,title,chapter_number,subsection_number,subsection_label,content
412,ThemePhrase,invitations_to_purchase,invitations_to_purchase - 3.21,3,21,3.21,"Section 13E(4) provides that if a commercial practice is an invitation to purchase, the following information is regarded as material and must be..."
413,ThemePhrase,invitations_to_purchase,invitations_to_purchase - 3.22,3,22,3.22,An invitation to purchase does not necessarily have to contain all the above information if the information is already apparent from the context.
414,ThemePhrase,invitations_to_purchase,invitations_to_purchase - 3.23,3,23,3.23,"If traders are making an invitation to purchase, but are unable to actually tell consumers the full price including tax or postal charges because the..."
415,ThemePhrase,invitations_to_purchase,invitations_to_purchase - 3.24,3,24,3.24,Any additional charges that come with the supply of the goods or services should be clearly communicated to consumers before they make the purchase.
416,ThemePhrase,invitations_to_purchase,invitations_to_purchase - 3.25,3,25,3.25,"In making an invitation to purchase, a trader should cause consumers to be informed of any right of cancelling a transaction."
417,ThemePhrase,foundational_definitions,foundational_definitions - 1.1,1,1,1.1,What is a “commercial practice”?
418,ThemePhrase,foundational_definitions,foundational_definitions - 1.2,1,2,1.2,"The term “commercial practice” is defined under section 2 as “any act, omission, course of conduct, representation or commercial communication..."
419,ThemePhrase,foundational_definitions,foundational_definitions - 1.3,1,3,1.3,Who is a consumer and who is a trader?
420,ThemePhrase,foundational_definitions,foundational_definitions - 1.4,1,4,1.4,4 Product means any goods or services but does not include any goods or services covered by Schedule 4 to the TDO.
421,ThemePhrase,foundational_definitions,foundational_definitions - 1.5,1,5,1.5,Do the fair trading sections apply to conduct between consumers?
422,ThemePhrase,foundational_definitions,foundational_definitions - 1.6,1,6,1.6,Do the fair trading sections apply to transactions involving traders buying from consumers?
423,ThemePhrase,foundational_definitions,foundational_definitions - 1.7,1,7,1.7,"Other traders including antique shops, retailers of second-hand goods, handbag and luxury goods shops may also purchase goods from consumers."
424,ThemePhrase,foundational_definitions,foundational_definitions - 1.8,1,8,1.8,"If traders are uncertain of the truthfulness of any product information, they should verify it and should not provide it to the consumers impetuously."
425,ThemePhrase,foundational_definitions,foundational_definitions - 2.3,2,3,2.3,"Section 2 defines “trade description” to mean an indication, direct or indirect, and by whatever means given, with respect to the goods or services..."
426,ThemePhrase,foundational_definitions,foundational_definitions - 2.4,2,4,2.4,"through any form of the media, paper, visual, verbal, electronic means and even by conduct)."
427,ThemePhrase,foundational_definitions,foundational_definitions - 2.5,2,5,2.5,"Section 2 defines “false trade description” as a trade description which is false to a material degree; or which, though not false, is misleading,..."
428,ThemePhrase,foundational_definitions,foundational_definitions - 2.6,2,6,2.6,"For example, in an advertisement a trader claims that a smartphone has a 5.55 inch display whereas in fact the display measures only 5.54 inch."
429,ThemePhrase,foundational_definitions,foundational_definitions - 2.7,2,7,2.7,"A trade description is also a false trade description if it, though not false, is misleading."
430,ThemePhrase,foundational_definitions,foundational_definitions - 2.8,2,8,2.8,Availability of a product
431,ThemePhrase,foundational_definitions,foundational_definitions - 3.16,3,16,3.16,"Section 13E(5) provides that material information means, inter alia, the information that the average consumer needs, according to the context, to make an informed transactional decision."
432,ThemePhrase,foundational_definitions,foundational_definitions - 3.17,3,17,3.17,"As a good practice, traders should provide opportunities for consumers to raise questions, and depending on the product types supply sufficient information through suitable means, e.g."
433,ThemePhrase,foundational_definitions,foundational_definitions - 3.18,3,18,3.18,to 3.25.
434,ThemePhrase,foundational_definitions,foundational_definitions - 3.26,3,26,3.26,"Under section 13E(5), professional diligence is defined as “the standard of skill and care that a trader may reasonably be expected to exercise..."
435,ThemePhrase,foundational_definitions,foundational_definitions - 3.27,3,27,3.27,Professional diligence requires traders to approach transactions professionally and fairly as judged by a reasonable person.
436,ThemePhrase,foundational_definitions,foundational_definitions - 3.28,3,28,3.28,A furniture store offers free delivery service and a reasonable person would expect that it covers most of the urban residential areas in Hong Kong.
437,ThemePhrase,foundational_definitions,foundational_definitions - 3.29,3,29,3.29,"arrangements for payment, delivery of goods and supply of service) when considering whether there are misleading omissions in a commercial practice that is an invitation to purchase."
438,ThemePhrase,foundational_definitions,foundational_definitions - 3.3,3,3,3.3,The factors to be considered as referred to in paragraph 3.2 above are: (a) all the features and circumstances of the commercial practice; (b) the...
439,ThemePhrase,foundational_definitions,foundational_definitions - 3.30,3,30,3.30,Material information also includes information that should be mandatorily provided in a commercial communication in accordance with the requirements...
440,ThemePhrase,foundational_definitions,foundational_definitions - 3.31,3,31,3.31,"Omitting or hiding material information is misleading omission in contravention of section 13E if as a result, it causes, or is likely to cause, the..."
441,ThemePhrase,foundational_definitions,foundational_definitions - 3.33,3,33,3.33,It is advisable for traders to review their commercial practices and determine what information is required for the average consumer to make an...
442,ThemePhrase,foundational_definitions,foundational_definitions - 3.34,3,34,3.34,"Provision of material information in a manner that is unclear, unintelligible, ambiguous is a misleading omission in breach of section 13E, if it..."
443,ThemePhrase,foundational_definitions,foundational_definitions - 3.35,3,35,3.35,"Material information should be provided in a clear, intelligible and unambiguous manner, unless apparent from the context."
444,ThemePhrase,foundational_definitions,foundational_definitions - 3.36,3,36,3.36,Traders with Western tourists as target consumers can avoid making a misleading omission by stating the price in English of say “$500/kg” on a price tag and showing it to consumers.
445,ThemePhrase,foundational_definitions,foundational_definitions - 3.4,3,4,3.4,"For instance, traders may provide their website address or a hotline telephone number in the SMS and invite consumers to browse it for more detailed information on the products they are promoting."
446,ThemePhrase,foundational_definitions,foundational_definitions - 3.40,3,40,3.40,"As mentioned in paragraph 3.2 above, a trader may commit a misleading omission offence if he fails to identify the commercial intent of a commercial..."
447,ThemePhrase,foundational_definitions,foundational_definitions - 3.41,3,41,3.41,"The genuine engagement of celebrities in product promotions is a legitimate practice, but a trader may commit a misleading omission offence if he..."
448,ThemePhrase,foundational_definitions,foundational_definitions - 3.42,3,42,3.42,A trader may also commit a misleading omission offence if he or his agent disguises himself as a consumer and posts comments using pseudonyms in...
449,ThemePhrase,foundational_definitions,foundational_definitions - 8.10,8,10,8.10,"For the defence specific to the offence of false trade descriptions, please refer to paragraphs 2.30 to 2.31 above."
450,ThemePhrase,foundational_definitions,foundational_definitions - 8.4,8,4,8.4,A trader includes any person acting in the name of or on behalf of a trader.
451,ThemePhrase,foundational_definitions,foundational_definitions - 8.5,8,5,8.5,An agent’s knowledge is imputed to the corporation where the agent is acting within the scope of his authority and where the knowledge relates to...
452,ThemePhrase,foundational_definitions,foundational_definitions - 8.6,8,6,8.6,The existence of an agent means that consumers do not always deal with the actual product supplier directly.
453,ThemePhrase,foundational_definitions,foundational_definitions - 8.7,8,7,8.7,The TDO puts in place general defences for the person charged of the offences under the TDO.
454,ThemePhrase,foundational_definitions,foundational_definitions - 8.8,8,8,8.8,It is for a court of law to judge whether a trader has taken all reasonable precautions and exercised all due diligence in individual cases.
455,ThemePhrase,foundational_definitions,foundational_definitions - 8.9,8,9,8.9,"Section 27 provides that in proceedings for an offence committed by the publication of an advertisement, a person might be acquitted if sufficient..."
